name	males	females	total	medianage	25thpercentile	75thpercentile
saresa	0	26	26	41.0	41.0	41.0
darinka	0	7	7	15.0	15.0	15.0
niaomi	0	24	24	16.0	15.0	29.25
heavenor	0	5	5	38.0	38.0	38.0
dominicka	0	5	5	25.0	25.0	25.0
timaya	0	61	61	17.0	16.0	21.0
kaeli	0	1071	1071	20.0	17.0	24.0
sparrow	0	25	25	20.0	17.0	20.0
jemina	0	61	61	23.0	21.0	33.0
annalyse	0	245	245	18.0	16.0	23.0
kaela	0	4132	4132	21.0	18.0	25.0
theodoric	49	0	49	43.0	39.5	44.25
murell	16	0	16	86.5	85.0	89.0
shamonique	0	98	98	25.0	20.25	28.0
gilford	1177	0	1177	60.0	51.75	70.0
kaely	0	325	325	20.0	17.0	26.0
dameyune	10	0	10	17.0	17.0	17.0
charlese	0	290	290	28.0	22.0	40.0
murrell	1068	180	1248	67.0	55.0	75.0
casimere	5	0	5	97.0	97.0	97.0
warnie	141	0	141	74.0	63.0	85.0
casimera	0	57	57	95.5	93.25	97.75
indrani	0	5	5	34.0	34.0	34.0
andreas	4366	44	4410	29.0	21.0	42.0
mickail	5	0	5	28.0	28.0	28.0
jobani	101	0	101	19.0	17.0	22.0
jonteria	0	6	6	20.0	20.0	20.0
mortimer	1620	0	1620	68.0	56.0	81.0
xavian	220	0	220	19.0	16.0	23.0
charlesa	0	93	93	26.0	24.0	38.0
harald	730	0	730	57.0	49.0	70.0
jobany	118	0	118	19.0	17.0	22.0
andreah	0	172	172	22.0	17.75	27.0
bailee	101	4544	4645	18.0	16.0	20.0
andreal	0	112	112	31.0	26.0	40.0
jwaun	23	0	23	19.0	18.0	20.0
andrean	5	20	25	36.0	32.0	36.0
dreux	73	0	73	53.0	46.0	57.0
sheletha	0	128	128	41.0	35.0	45.0
marguette	28	0	28	36.0	35.0	38.0
aspyn	0	187	187	17.0	16.0	19.0
azfar	5	0	5	21.0	21.0	21.0
zita	0	2358	2358	58.0	44.0	70.75
petite	0	5	5	55.0	55.0	55.0
anikah	0	11	11	17.0	15.0	17.0
angee	0	130	130	44.0	40.0	49.75
ajanee	0	66	66	19.0	17.25	21.0
laycie	0	88	88	23.0	18.0	26.0
ronald	1058907	3848	1062755	58.0	48.0	66.0
bailei	0	18	18	17.0	15.0	18.0
corleone	18	0	18	17.0	15.5	18.0
hoyal	16	0	16	76.5	74.0	79.0
emiah	0	10	10	15.0	15.0	15.0
caysi	0	10	10	24.5	22.0	27.0
rudean	0	107	107	68.0	64.0	75.0
brekia	0	5	5	22.0	22.0	22.0
natale	1110	285	1395	41.0	30.0	59.0
devyon	20	0	20	17.0	15.0	18.25
yafet	30	0	30	16.0	15.0	17.0
ola	503	21856	22359	70.0	61.0	79.0
indhira	0	5	5	23.0	23.0	23.0
geniva	0	193	193	66.0	27.0	80.0
kanysha	0	12	12	19.5	18.0	21.0
natali	0	1935	1935	23.0	19.0	28.0
genive	0	20	20	88.0	82.0	89.0
laurenda	0	43	43	48.0	46.0	50.0
nyair	5	0	5	16.0	16.0	16.0
deshon	1584	166	1750	25.0	20.0	37.0
sumera	0	22	22	23.0	21.0	28.25
nadeja	0	35	35	18.0	16.0	19.5
nataly	5	3623	3628	21.0	17.0	25.0
lacrystal	0	256	256	29.0	24.75	33.0
sande	16	258	274	59.0	53.0	65.0
graeham	5	0	5	20.0	20.0	20.0
sanda	0	604	604	54.0	45.0	64.0
tymeek	15	0	15	17.0	15.0	19.0
aviendha	0	5	5	18.0	18.0	18.0
sandi	15	9777	9792	48.0	39.0	56.0
lagina	0	425	425	41.0	31.0	47.0
sandr	0	5	5	43.0	43.0	43.0
balam	5	0	5	22.0	22.0	22.0
sharilee	0	43	43	53.0	51.0	55.0
shyleen	0	17	17	18.0	17.0	19.0
kristara	0	35	35	26.0	25.0	28.0
tiadra	0	5	5	27.0	27.0	27.0
sandy	9566	65093	74659	51.0	39.0	56.0
andreous	5	0	5	15.0	15.0	15.0
kayvon	381	0	381	21.0	18.0	25.0
kraig	5703	0	5703	44.0	31.0	51.0
nyliah	0	10	10	15.5	15.0	16.0
eleuteria	0	6	6	84.0	84.0	84.0
matthen	35	0	35	30.0	27.0	33.0
deandrick	6	0	6	15.0	15.0	15.0
eleuterio	665	0	665	39.0	28.0	57.0
vanesa	5	3663	3668	23.0	19.0	30.0
maryhannah	0	5	5	20.0	20.0	20.0
matthew	1288688	5035	1293723	31.0	24.0	38.0
mattheu	74	0	74	27.0	20.0	32.0
devell	169	0	169	26.0	22.0	39.0
telesa	0	108	108	47.0	42.0	52.0
jochelle	0	6	6	23.0	23.0	23.0
mattheq	5	0	5	26.0	26.0	26.0
evamarie	0	492	492	39.0	27.0	50.0
luchanna	0	5	5	39.0	39.0	39.0
vaness	0	288	288	29.0	25.0	34.0
matthey	15	0	15	31.0	26.0	31.0
huong	0	561	561	31.0	26.0	34.0
althea	5	14312	14317	57.0	45.0	64.0
arcely	0	5	5	19.0	19.0	19.0
lucille	687	191596	192283	70.0	61.0	80.0
lakema	0	36	36	38.0	37.0	39.0
gowri	0	5	5	16.0	16.0	16.0
lucilla	0	724	724	59.0	46.0	70.0
lovenia	0	607	607	69.0	57.0	78.0
yair	418	0	418	20.0	17.0	26.0
rylie	209	2057	2266	17.0	16.0	19.0
arceli	0	5	5	37.0	37.0	37.0
emrys	5	0	5	18.0	18.0	18.0
amilcare	6	0	6	101.0	101.0	101.0
yesina	0	25	25	22.0	20.0	28.0
felizardo	5	0	5	65.0	65.0	65.0
isarel	5	0	5	32.0	32.0	32.0
corderall	5	0	5	29.0	29.0	29.0
eriqua	0	10	10	18.0	16.0	20.0
shaddrick	10	0	10	38.5	38.0	39.0
derontae	6	0	6	22.0	22.0	22.0
dionna	5	2821	2826	28.0	21.0	37.0
dionne	360	9274	9634	43.0	35.0	46.0
nanea	0	16	16	21.0	18.0	24.0
rubbie	0	676	676	71.0	63.0	79.0
donovon	396	0	396	24.0	19.0	32.0
keirstan	0	69	69	19.0	17.0	20.0
efua	0	11	11	18.0	18.0	23.0
pavan	286	0	286	23.0	19.0	29.0
raheem	4993	6	4999	23.0	20.0	31.0
raheel	138	0	138	23.5	20.0	28.0
cesira	0	5	5	89.0	89.0	89.0
lexander	23	0	23	28.0	27.0	28.0
rheya	0	5	5	15.0	15.0	15.0
aneida	0	10	10	21.5	18.0	25.0
mickelina	0	5	5	101.0	101.0	101.0
audy	264	12	276	54.5	45.0	59.0
edro	11	0	11	82.0	82.0	88.0
tieanna	0	11	11	16.0	16.0	26.0
miquelle	0	21	21	22.0	21.0	22.0
auda	0	177	177	88.0	83.0	97.0
alencia	0	27	27	19.0	15.0	22.0
tamiracle	0	6	6	15.0	15.0	15.0
edra	0	1321	1321	66.0	55.0	76.0
michiah	12	0	12	15.0	15.0	18.0
zaccaria	10	0	10	22.5	20.0	25.0
sharief	166	0	166	23.5	19.0	32.0
clemontine	0	13	13	93.5	92.25	94.75
jhonatan	303	0	303	19.0	17.0	22.0
basir	42	0	42	18.0	16.0	21.0
jartavius	12	0	12	18.0	18.0	25.0
merly	0	63	63	20.0	16.0	23.0
nordahl	5	0	5	98.0	98.0	98.0
yrania	0	5	5	20.0	20.0	20.0
gineva	0	5	5	19.0	19.0	19.0
laquintin	33	0	33	24.0	23.0	26.0
jahaida	0	23	23	37.0	34.0	37.0
chibuike	25	0	25	16.0	15.0	18.0
oletta	0	332	332	79.5	71.0	84.0
agustus	224	0	224	23.0	20.0	25.0
basil	11001	12	11013	53.0	33.0	66.0
wales	38	0	38	79.5	47.0	85.0
messina	0	91	91	36.0	31.0	38.0
requan	56	0	56	19.0	17.0	19.0
loubelle	0	5	5	97.0	97.0	97.0
aleise	0	11	11	15.0	15.0	22.0
charita	0	1401	1401	37.0	31.0	48.0
charito	0	43	43	43.0	38.0	46.0
rhodie	0	101	101	95.5	88.5	100.75
dejonte	50	0	50	18.0	17.0	19.75
makayia	0	12	12	15.0	15.0	17.0
rhodia	0	58	58	65.0	64.0	77.0
deija	0	251	251	18.0	16.0	19.5
alaundra	0	10	10	19.5	17.0	22.0
mayfred	0	38	38	95.0	93.5	98.0
gentry	2034	666	2700	32.0	23.0	45.0
cletta	0	54	54	80.5	74.75	85.0
erique	186	0	186	21.0	18.0	26.0
nikyta	0	7	7	27.0	27.0	27.0
charity	39	27138	27177	34.0	27.0	40.0
darneshia	0	171	171	25.0	21.0	29.0
tudor	16	0	16	15.0	15.0	51.5
christina	1913	441306	443219	35.0	27.0	42.0
christing	0	5	5	32.0	32.0	32.0
ellexis	0	22	22	19.0	15.0	19.0
christine	2004	566402	568406	48.0	38.0	59.0
getrudes	0	5	5	91.0	91.0	91.0
vardaman	13	0	13	96.0	92.0	100.0
kesaun	6	0	6	15.0	15.0	15.0
christino	62	0	62	36.0	23.0	41.0
kadian	7	31	38	21.0	18.0	22.0
ayofemi	0	14	14	34.0	34.0	34.0
esmaralda	0	11	11	16.0	16.0	22.0
emerson	10949	501	11450	37.0	21.0	59.0
taquoya	0	5	5	30.0	30.0	30.0
treshia	0	6	6	50.0	50.0	50.0
rochelly	0	5	5	21.0	21.0	21.0
banisha	0	5	5	22.0	22.0	22.0
whitnie	0	379	379	26.0	22.0	29.0
ylanda	0	20	20	50.0	45.0	52.0
brittary	0	5	5	27.0	27.0	27.0
jamarrius	31	0	31	17.0	16.0	20.0
mikko	115	10	125	24.0	20.0	31.0
arwen	0	441	441	36.0	31.0	39.0
valita	0	98	98	51.0	45.0	58.0
xaviar	154	0	154	19.0	17.0	22.0
michellee	0	52	52	39.0	25.0	44.0
eilleen	0	456	456	57.0	48.0	69.5
marimar	0	253	253	20.0	20.0	21.0
coletha	0	38	38	40.0	35.0	49.0
roshae	0	8	8	20.0	20.0	20.0
roshad	184	0	184	25.0	20.0	29.0
antoinnette	0	22	22	36.0	28.0	41.0
johnatan	332	0	332	21.0	17.0	24.0
anea	0	6	6	18.0	18.0	18.0
cicely	0	2026	2026	37.0	31.0	41.0
alizae	5	142	147	16.0	16.0	18.0
roshan	624	118	742	25.0	19.0	33.0
hirma	0	5	5	62.0	62.0	62.0
annalie	0	105	105	19.0	17.0	22.0
annick	0	137	137	28.0	22.0	42.0
charlies	181	0	181	58.0	48.0	65.0
beecher	934	0	934	65.0	55.0	74.0
kendarious	80	0	80	18.0	16.0	19.0
alizay	0	90	90	16.0	15.0	18.0
annalis	0	27	27	16.0	15.0	18.0
juliah	0	69	69	17.0	16.0	21.0
roshay	0	5	5	16.0	16.0	16.0
adwoa	0	93	93	23.0	18.0	26.0
kashad	16	0	16	20.0	17.0	24.0
kelen	57	5	62	22.0	20.0	28.0
mikka	0	390	390	27.0	22.0	34.0
dorreen	0	164	164	56.0	52.0	61.0
alesea	0	7	7	18.0	18.0	18.0
gardner	2569	0	2569	52.0	38.0	65.0
kelee	0	274	274	35.0	27.0	43.0
paetyn	0	54	54	16.5	15.0	17.75
tamirra	0	79	79	25.0	18.5	31.0
alsace	0	86	86	95.0	93.5	96.5
idalene	0	43	43	84.0	74.0	89.5
prenell	16	0	16	49.0	40.0	50.0
zynia	0	21	21	15.0	15.0	16.0
forman	25	0	25	81.0	57.0	93.0
zacharius	25	0	25	16.0	15.0	17.0
jauan	145	0	145	21.0	17.0	28.0
burleen	0	5	5	92.0	92.0	92.0
arval	85	0	85	88.0	75.0	92.75
gabrianna	0	93	93	19.0	16.0	21.0
trenika	0	117	117	32.0	28.0	35.0
jahshaun	5	0	5	15.0	15.0	15.0
jaimes	131	0	131	28.0	24.0	45.0
zaineb	0	78	78	19.0	16.0	22.0
kester	299	0	299	59.0	42.0	70.0
dayzah	0	11	11	18.0	18.0	20.0
blimie	0	144	144	21.0	18.0	26.25
reesa	0	525	525	47.0	34.75	56.0
janesa	0	165	165	22.0	18.0	25.0
mikalee	0	10	10	18.5	17.0	20.0
reese	6867	632	7499	22.0	16.0	40.0
janese	0	949	949	40.0	27.5	54.0
natassha	0	20	20	27.0	25.0	31.0
braylin	172	65	237	18.0	16.0	21.0
daekwan	5	0	5	19.0	19.0	19.0
impi	0	29	29	100.0	97.0	102.25
daiton	28	0	28	16.0	15.75	17.0
kayshawn	116	0	116	19.0	16.0	22.0
mahria	0	30	30	24.0	23.0	31.0
ebone	0	1155	1155	26.0	21.0	31.0
mandala	0	5	5	39.0	39.0	39.0
monah	0	5	5	17.0	17.0	17.0
monai	0	137	137	21.0	18.0	26.0
naliyah	0	23	23	16.0	15.0	17.0
monae	0	1132	1132	21.0	17.0	25.0
jinan	0	39	39	20.0	17.0	23.0
quint	522	0	522	47.0	35.0	51.0
eboni	5	5660	5665	28.0	22.0	33.0
jaimey	25	76	101	31.0	22.0	39.0
taiwon	5	0	5	38.0	38.0	38.0
xong	5	16	21	33.0	33.0	33.0
marytza	0	49	49	22.0	20.0	25.0
yanneth	0	5	5	21.0	21.0	21.0
monay	0	332	332	21.0	18.0	25.0
quinn	13086	3559	16645	23.0	18.0	33.0
quina	0	68	68	36.0	34.0	37.25
taveres	10	0	10	37.0	35.0	39.0
deshundra	0	68	68	28.0	25.0	36.0
ebony	445	35660	36105	30.0	24.0	34.0
radhika	0	587	587	23.0	18.0	31.0
shamarie	5	75	80	44.0	24.0	47.0
julea	0	54	54	21.0	18.0	34.0
shamaria	0	218	218	19.0	16.0	22.0
rosier	5	0	5	94.0	94.0	94.0
latroya	0	273	273	27.0	24.0	31.0
edith	652	209064	209716	65.0	51.5	76.0
denaye	0	38	38	25.0	19.25	28.5
kensy	0	29	29	20.0	17.0	21.0
reianna	0	37	37	19.0	17.0	20.0
denaya	0	110	110	22.0	18.0	25.0
jules	6921	191	7112	47.0	27.0	64.0
seeta	0	10	10	39.0	36.0	42.0
mckaylyn	0	17	17	17.0	16.0	20.0
nazareth	270	133	403	21.0	17.0	28.0
exum	11	0	11	96.0	94.0	98.0
juley	0	75	75	47.0	45.0	53.0
arthor	572	0	572	69.0	62.0	77.0
laiza	0	165	165	19.0	15.0	31.0
kallin	27	17	44	17.0	16.0	19.0
dareus	47	0	47	20.0	18.0	23.0
dontavian	29	0	29	19.0	18.0	24.0
fayga	0	10	10	26.0	15.0	37.0
surina	0	167	167	27.0	19.0	38.5
garlen	133	0	133	72.0	61.0	87.75
lekeitha	0	18	18	40.0	38.0	40.75
fulvio	25	0	25	97.0	94.25	99.25
brescia	0	5	5	20.0	20.0	20.0
dayshia	0	130	130	18.0	16.25	19.0
diocelina	0	5	5	15.0	15.0	15.0
tarrel	39	0	39	27.0	25.0	29.0
kashawn	529	78	607	22.0	18.0	26.0
tarren	260	205	465	23.0	19.0	29.0
kadaisha	0	27	27	16.0	15.0	17.0
dareth	0	77	77	37.0	36.0	39.0
maudine	0	1113	1113	73.0	65.0	81.5
seta	0	20	20	38.0	18.0	48.0
lethie	0	13	13	93.0	91.0	95.0
kylynne	0	5	5	15.0	15.0	15.0
seth	105503	390	105893	26.0	19.0	34.0
lethia	0	814	814	60.0	50.0	71.25
saphyre	0	22	22	16.5	15.25	19.25
kerron	137	0	137	21.0	18.0	26.0
laqueita	0	10	10	31.0	31.0	31.0
gerron	217	0	217	29.0	23.0	34.0
maille	0	36	36	17.0	15.75	18.0
tahjia	0	6	6	16.0	16.0	16.0
kharissa	0	34	34	22.0	18.0	26.0
ifeoma	0	233	233	24.0	19.0	32.0
abdelkarim	10	0	10	18.5	16.0	21.0
sherokee	0	5	5	28.0	28.0	28.0
valmore	197	0	197	82.0	74.25	92.75
gerrod	627	0	627	29.0	23.0	37.0
jerrita	0	6	6	36.0	36.0	36.0
chrishun	28	0	28	17.0	16.0	17.25
tresure	0	15	15	17.0	15.0	17.0
shiela	0	4393	4393	50.0	43.0	58.0
nyajah	0	11	11	15.0	15.0	16.0
aleasia	0	11	11	18.0	18.0	19.0
catara	0	23	23	16.0	15.0	17.0
joshula	5	0	5	26.0	26.0	26.0
maurizio	355	0	355	36.0	26.0	43.0
daylon	1141	10	1151	20.0	17.0	26.0
guerrino	18	0	18	97.0	95.5	97.5
dearra	0	51	51	21.0	18.0	22.0
mubeen	5	0	5	23.0	23.0	23.0
tinalouise	0	12	12	54.0	43.0	54.0
guerline	0	55	55	29.0	25.0	32.0
arthelia	0	82	82	68.0	63.0	80.0
welma	0	189	189	83.0	80.0	89.0
jenanne	0	5	5	60.0	60.0	60.0
audreona	0	5	5	26.0	26.0	26.0
tadhg	52	0	52	17.0	16.0	19.0
jakelyne	0	5	5	15.0	15.0	15.0
miatta	0	20	20	27.0	24.5	31.25
eliza	173	21792	21965	30.0	20.0	49.0
miyosha	0	13	13	44.0	43.0	44.0
elize	11	59	70	24.0	17.5	25.0
phares	214	0	214	71.0	65.0	81.5
marryn	0	6	6	15.0	15.0	15.0
brendaliz	0	121	121	29.0	25.0	35.0
lynnessa	0	5	5	26.0	26.0	26.0
shally	0	16	16	31.0	24.0	42.0
garak	5	0	5	18.0	18.0	18.0
brendalis	0	16	16	32.0	30.0	33.0
printiss	5	0	5	67.0	67.0	67.0
gustav	2797	0	2797	47.0	28.0	65.0
leaton	10	0	10	96.5	95.25	97.75
aspen	349	3790	4139	19.0	17.0	22.0
bettylu	0	22	22	86.0	83.0	91.25
vanita	0	2050	2050	51.0	39.0	62.0
kentral	39	0	39	27.0	23.0	31.0
athlee	0	5	5	88.0	88.0	88.0
damarius	510	0	510	20.0	17.0	24.0
gustaf	436	0	436	37.0	22.0	62.0
aysia	0	801	801	19.0	16.0	22.0
quintashia	0	5	5	20.0	20.0	20.0
chapelle	0	5	5	21.0	21.0	21.0
lakiska	0	38	38	39.0	38.0	40.0
alexaner	28	0	28	24.0	21.0	28.0
carolan	0	148	148	59.5	30.0	67.0
lloydene	0	11	11	63.0	63.0	67.0
vanity	0	1089	1089	26.0	22.0	29.0
sofi	0	26	26	21.0	16.0	22.0
belma	0	479	479	57.0	48.5	68.0
kevi	10	11	21	30.0	29.0	31.0
kevn	20	0	20	29.0	28.0	31.5
tenaj	0	23	23	17.0	16.0	17.0
antuan	921	0	921	31.0	25.0	37.0
tasheema	0	126	126	29.0	24.25	34.75
tenae	0	117	117	25.0	22.0	28.0
keva	0	985	985	37.0	30.0	44.0
mckinsey	22	445	467	21.0	18.0	25.0
shakyra	0	658	658	21.0	18.0	24.0
samiera	0	5	5	19.0	19.0	19.0
tenay	0	39	39	23.0	18.0	28.0
nadolyn	0	8	8	59.0	59.0	59.0
zelma	101	13737	13838	70.0	59.0	80.0
jayquan	704	0	704	19.0	17.0	23.0
daikwon	5	0	5	17.0	17.0	17.0
tangula	0	55	55	44.0	40.0	47.0
oladapo	11	0	11	24.0	17.0	24.0
janequa	0	104	104	22.0	20.0	24.0
leelynn	0	5	5	16.0	16.0	16.0
dorothey	0	1147	1147	72.0	64.0	80.0
labrittney	0	18	18	23.0	22.0	28.0
celyn	0	6	6	17.0	17.0	17.0
taneeka	0	194	194	34.0	28.0	38.0
jameelah	0	876	876	32.0	23.0	36.0
chonna	0	10	10	42.5	33.0	52.0
toccora	0	32	32	33.0	32.0	33.0
denerio	7	0	7	23.0	23.0	23.0
dyllan	1366	71	1437	19.0	17.0	22.0
yarielis	0	6	6	15.0	15.0	15.0
rainier	283	0	283	29.0	22.0	36.25
mareesa	0	52	52	23.0	19.5	30.0
beanna	0	29	29	24.0	23.0	25.0
kapria	0	29	29	18.0	16.0	23.0
tonoa	0	38	38	54.0	53.0	54.0
ricard	419	0	419	44.0	31.0	54.0
jaileene	0	12	12	18.0	16.0	18.0
cyndil	0	7	7	29.0	29.0	29.0
keontre	62	0	62	18.5	16.25	20.0
trenell	215	139	354	34.0	24.0	40.0
bliss	140	648	788	29.0	25.0	45.0
dulcemaria	0	38	38	19.0	18.0	23.25
phalon	10	37	47	32.0	30.0	34.0
daquan	5104	6	5110	20.0	18.0	23.0
tylere	27	0	27	17.0	17.0	23.0
adanna	0	133	133	19.0	17.0	21.0
katyria	0	15	15	31.0	23.0	37.0
leicia	0	5	5	55.0	55.0	55.0
mazy	0	28	28	16.0	15.0	19.0
sonia	283	58201	58484	42.0	32.0	50.0
shamar	2502	230	2732	20.0	16.0	30.0
cassanda	0	55	55	44.0	37.0	48.0
eurith	0	14	14	96.0	95.5	96.5
nydasia	0	7	7	19.0	19.0	19.0
crandon	6	0	6	33.0	33.0	33.0
mehr	0	5	5	15.0	15.0	15.0
shamay	0	5	5	43.0	43.0	43.0
baillee	0	7	7	18.0	18.0	18.0
simmons	17	0	17	99.0	97.5	100.5
tavonn	5	0	5	15.0	15.0	15.0
suzzie	0	5	5	57.0	57.0	57.0
dumont	21	0	21	38.0	38.0	93.25
shamal	126	0	126	22.0	19.0	25.0
tavone	60	0	60	23.0	20.0	24.0
alexander	374958	3659	378617	24.0	19.0	30.0
santonio	501	0	501	28.0	23.0	36.0
katona	0	40	40	19.0	16.75	34.5
sucely	0	5	5	17.0	17.0	17.0
victori	0	17	17	24.0	19.0	48.0
delorus	0	75	75	84.0	81.0	90.5
gardell	47	0	47	60.0	59.0	62.0
cattina	0	15	15	42.0	42.0	43.0
machenzie	5	6	11	15.0	15.0	22.0
victora	0	197	197	43.0	31.0	54.0
kioka	0	13	13	41.0	36.0	41.0
santonia	11	5	16	36.0	31.0	40.0
ife	0	142	142	37.0	33.0	41.0
camaria	0	27	27	21.0	20.0	22.0
fatemeh	0	27	27	30.0	26.0	36.0
zanya	0	23	23	15.0	15.0	16.0
victory	382	704	1086	43.0	25.0	59.0
maclayne	0	5	5	15.0	15.0	15.0
natashi	0	13	13	42.0	40.0	42.0
shondel	24	24	48	42.0	41.0	43.0
miguelangel	1426	0	1426	21.0	17.0	26.0
jatasia	0	31	31	17.0	16.0	18.0
shareefah	0	43	43	37.0	35.0	38.0
natasha	278	82878	83156	30.0	25.0	36.0
caswell	232	0	232	65.0	48.0	73.5
chloa	0	21	21	98.0	97.5	100.0
margarite	0	1745	1745	61.0	49.0	72.0
carrold	5	0	5	77.0	77.0	77.0
maxie	4380	3323	7703	62.0	47.0	73.0
chloe	42	40605	40647	19.0	16.0	23.0
coda	109	10	119	20.0	18.0	25.0
bogar	29	0	29	19.0	17.0	25.0
eulises	171	0	171	21.0	17.0	24.0
nonya	0	28	28	39.0	38.75	39.0
carroll	33762	5829	39591	65.0	54.0	73.0
maxim	1091	0	1091	20.0	16.0	27.0
kassim	153	0	153	28.0	20.0	34.0
codi	1480	2587	4067	24.0	21.0	28.0
euzelia	0	12	12	97.5	97.25	97.75
jeremiha	6	0	6	27.0	27.0	27.0
ilona	0	2647	2647	56.0	41.0	67.0
cerrissa	0	10	10	30.5	30.0	31.0
zacharie	686	0	686	22.0	19.0	25.0
asension	5	0	5	68.0	68.0	68.0
lebron	377	0	377	50.0	37.75	61.0
zacharia	963	11	974	24.0	19.0	30.0
malquan	5	0	5	22.0	22.0	22.0
cody	226614	4426	231040	23.0	20.0	27.0
norlin	10	0	10	58.0	58.0	74.5
daijiah	0	5	5	20.0	20.0	20.0
holle	0	76	76	43.0	34.0	57.0
latonjia	0	10	10	45.5	44.0	47.0
holli	5	7962	7967	35.0	27.0	43.0
alafia	0	5	5	38.0	38.0	38.0
orus	16	0	16	95.0	94.0	97.5
jeson	28	0	28	19.0	17.0	33.0
orum	5	0	5	97.0	97.0	97.0
chervon	0	10	10	37.5	37.0	38.0
aves	0	7	7	92.0	92.0	92.0
holly	1468	184358	185826	37.0	29.0	47.0
richardean	0	45	45	65.0	61.0	66.0
adamo	11	0	11	32.0	15.0	32.0
travaris	300	0	300	26.0	21.0	31.0
latigra	0	22	22	26.0	26.0	27.0
chitina	0	5	5	42.0	42.0	42.0
vondalee	0	24	24	58.0	55.0	78.0
allenmichael	99	0	99	22.0	20.0	25.0
maritssa	0	47	47	21.0	19.0	23.0
jescenia	0	5	5	17.0	17.0	17.0
placido	997	0	997	45.0	30.0	64.0
lavell	2211	327	2538	37.0	26.0	50.0
tandra	0	1364	1364	38.0	30.0	46.0
placide	5	0	5	102.0	102.0	102.0
tandre	59	0	59	19.0	17.0	22.0
placida	0	147	147	84.0	67.0	92.25
mathis	712	0	712	44.0	28.0	60.0
lynn	50839	179726	230565	57.0	49.0	63.0
kimberlea	0	531	531	44.0	34.0	52.0
lynh	0	10	10	20.5	18.0	23.0
birgitte	0	5	5	56.0	56.0	56.0
ayreonna	0	5	5	15.0	15.0	15.0
lyne	5	197	202	55.0	49.25	60.0
birgitta	0	83	83	49.0	46.0	54.0
lyna	0	565	565	33.0	24.0	53.5
chablis	0	126	126	31.0	24.0	35.0
venessia	0	17	17	55.0	44.0	60.0
lakeem	112	0	112	24.0	22.0	25.0
jasean	182	0	182	17.0	15.0	20.0
mathie	0	5	5	96.0	96.0	96.0
morrine	0	6	6	61.0	61.0	61.0
lathisa	0	7	7	30.0	30.0	30.0
lakeea	0	8	8	28.0	28.0	28.0
nishia	0	11	11	34.0	22.0	34.0
nunzie	18	0	18	97.0	94.0	99.0
raynita	0	24	24	31.0	26.0	39.75
dorland	43	0	43	81.0	73.25	85.75
tyresa	0	66	66	26.0	20.0	29.0
nunzio	1675	0	1675	55.0	41.5	70.0
deneta	0	13	13	50.0	43.0	50.0
radoslav	5	0	5	39.0	39.0	39.0
suhaill	0	15	15	38.0	38.0	38.0
emannuel	5	0	5	20.0	20.0	20.0
texana	0	40	40	99.0	96.25	102.5
makendra	0	21	21	16.0	16.0	17.0
tiawanda	0	5	5	43.0	43.0	43.0
tyress	83	0	83	18.0	15.0	33.0
mayumi	0	223	223	30.0	22.5	37.0
alymuhammad	5	0	5	15.0	15.0	15.0
dawsen	86	0	86	16.0	15.0	16.0
trejohn	9	0	9	16.0	16.0	16.0
nekiyah	0	5	5	15.0	15.0	15.0
keerthi	0	30	30	16.0	15.0	17.0
union	11	0	11	95.5	93.75	97.25
borach	15	0	15	55.0	55.0	56.0
eitel	19	0	19	99.0	98.5	99.5
kojak	15	0	15	41.0	40.0	41.0
ong	0	52	52	23.0	22.0	26.0
skylar	8260	12166	20426	18.0	16.0	22.0
geremy	894	0	894	28.0	23.0	35.0
shireka	0	43	43	32.0	28.0	34.0
libia	0	49	49	41.0	33.0	44.0
paradise	0	319	319	20.0	17.0	23.0
mycaela	0	5	5	17.0	17.0	17.0
daegen	5	0	5	15.0	15.0	15.0
mirayah	0	10	10	20.0	17.0	23.0
maurisha	0	196	196	21.0	18.0	24.0
molley	0	136	136	22.0	18.0	25.0
sharnita	0	186	186	34.0	27.0	40.0
citlaly	0	330	330	16.0	15.0	19.0
rosela	0	56	56	44.0	40.0	68.0
rheanna	0	1103	1103	23.0	18.0	30.0
afreen	0	47	47	19.0	18.0	20.5
barnette	0	25	25	64.0	63.0	66.5
christianjay	5	0	5	15.0	15.0	15.0
chasitie	0	232	232	25.0	20.0	30.25
barnetta	0	52	52	61.0	57.75	65.0
chasitiy	0	20	20	27.5	18.5	36.75
laddie	1626	87	1713	64.0	55.0	74.0
laurece	0	6	6	98.0	98.0	98.0
citlali	0	521	521	16.0	15.0	20.0
arlecia	0	53	53	50.0	28.0	51.0
keiyon	23	0	23	17.0	16.0	23.0
raymelle	0	5	5	93.0	93.0	93.0
stefie	0	15	15	96.0	95.5	96.5
elneda	0	5	5	95.0	95.0	95.0
mollee	0	314	314	23.0	18.0	27.0
kadra	0	59	59	27.0	20.0	39.0
barabara	0	181	181	59.0	52.0	66.0
lova	0	377	377	75.0	68.0	84.0
amberdawn	0	23	23	30.0	29.0	33.0
delora	0	2702	2702	56.0	44.0	68.0
friddie	49	0	49	65.0	55.0	68.0
oresto	17	0	17	91.0	90.0	93.5
delore	31	10	41	88.0	53.0	94.75
chondra	0	219	219	39.0	34.0	44.0
deundray	8	0	8	17.0	17.0	17.0
edlow	7	0	7	103.0	103.0	103.0
carmesa	0	8	8	34.0	34.0	34.0
oreste	356	0	356	57.0	46.0	80.0
