Name	Males	Females	Total	MedianAge	25thPercentile	75thPercentile
Dharmesh	8	0	8	34.0	34.0	34.0
Ndrew	104	0	104	30.0	28.0	33.0
Tysheana	0	5	5	15.0	15.0	15.0
Juanmanuel	376	0	376	25.0	20.0	30.0
Lesie	0	57	57	42.0	34.0	50.0
Doyne	449	63	512	72.0	61.0	81.0
Christieann	0	6	6	35.0	35.0	35.0
Asaad	147	0	147	22.0	18.0	27.0
Larrene	0	5	5	73.0	73.0	73.0
Alenna	0	85	85	21.0	17.0	26.0
Medley	5	0	5	98.0	98.0	98.0
Doe	0	27	27	59.0	56.0	60.0
Mamie	208	50312	50520	68.0	57.0	78.0
Jaimee	43	3757	3800	29.0	23.0	36.0
Taleka	0	6	6	37.0	37.0	37.0
Keteria	0	5	5	16.0	16.0	16.0
Roschell	0	39	39	50.0	48.0	53.0
Tyrale	5	0	5	26.0	26.0	26.0
Jaimen	56	0	56	18.0	16.0	21.0
Lovonia	0	10	10	47.0	47.0	47.0
Ericha	0	247	247	27.0	22.0	32.5
Deveron	160	0	160	26.0	21.5	37.0
Lizabeth	0	4877	4877	50.0	34.0	59.0
Doy	731	34	765	63.0	52.75	73.25
Minesh	12	0	12	27.0	26.0	27.0
Graice	0	5	5	63.0	63.0	63.0
Griselda	61	7287	7348	31.0	23.0	39.0
Kahila	0	5	5	36.0	36.0	36.0
Kashanna	0	47	47	31.0	28.0	36.0
Elwillie	0	27	27	82.0	76.0	88.75
Shalla	0	91	91	38.0	28.0	41.0
Tishayla	0	5	5	20.0	20.0	20.0
Ambir	0	5	5	24.0	24.0	24.0
Peggysue	0	54	54	51.0	48.0	54.0
Orfelinda	0	30	30	46.0	45.0	56.0
Jeninne	0	10	10	40.5	34.0	47.0
Helmar	10	0	10	99.5	99.25	99.75
Faris	742	15	757	24.0	18.0	34.25
Giang	63	6	69	30.0	26.0	32.0
Laguana	0	66	66	37.0	35.25	40.0
Farin	12	86	98	28.0	25.25	29.0
Giana	0	1490	1490	20.0	17.0	26.0
Farid	430	0	430	27.0	22.0	35.0
Jarvus	11	0	11	23.0	22.0	23.0
Tayshon	33	0	33	16.0	15.0	18.0
Faria	0	36	36	17.0	16.0	22.0
Panos	22	0	22	26.0	18.0	31.0
Miyoshi	0	311	311	41.0	34.0	45.0
Roshanda	0	1154	1154	35.0	30.0	40.0
Natoyia	0	22	22	33.0	32.0	33.0
Bobbielee	0	6	6	27.0	27.0	27.0
Abdoulaye	107	0	107	17.0	16.0	19.5
Leoner	0	13	13	96.5	95.75	97.25
Jadeyn	5	47	52	16.0	15.0	16.0
Andreita	0	10	10	35.0	35.0	35.0
Palmer	5505	318	5823	50.0	25.0	66.0
Cula	0	38	38	98.5	94.25	100.5
Margarito	4303	0	4303	43.0	29.0	62.0
Kaziah	0	35	35	16.0	15.0	19.0
Kailan	78	149	227	19.0	17.0	22.0
Tyshanna	0	36	36	21.0	20.0	24.25
Jameeka	0	155	155	24.0	20.5	28.0
Leonetta	0	63	63	53.0	46.0	60.0
Elishah	50	22	72	18.0	16.0	19.0
Leonel	8800	5	8805	27.0	20.0	38.0
Leonette	0	387	387	58.0	48.0	67.25
Bismah	0	12	12	15.0	15.0	16.0
Yoceline	0	49	49	19.0	16.0	20.0
Margarita	195	35001	35196	45.0	29.0	58.0
Isobella	0	20	20	17.0	16.5	17.5
Dalontae	24	0	24	17.0	16.75	20.0
Whitny	0	28	28	26.5	26.0	27.5
Deajane	0	6	6	18.0	18.0	18.0
Isobelle	0	17	17	15.0	15.0	15.0
Valyn	0	42	42	24.0	16.0	26.0
Sakiya	0	40	40	17.5	16.0	21.5
Treyvian	6	0	6	21.0	21.0	21.0
Jerell	1169	5	1174	27.0	23.0	31.0
Whitni	0	315	315	26.0	22.0	29.0
Shavawn	0	55	55	33.0	32.0	35.0
Theador	86	0	86	65.0	63.0	75.0
Vaniah	0	12	12	17.5	17.0	18.0
Jereld	72	0	72	46.0	40.0	48.0
Whitne	0	5	5	29.0	29.0	29.0
Elvy	57	80	137	88.5	78.0	95.75
Kwanzaa	5	29	34	21.0	21.0	24.0
Leshaun	150	28	178	31.0	21.0	36.0
Love	546	1085	1631	38.0	23.0	46.0
Jaquin	73	5	78	19.0	17.0	28.5
Dequavius	74	0	74	19.5	17.0	22.0
Makaliah	0	5	5	18.0	18.0	18.0
Lovi	0	10	10	47.5	47.0	48.0
Dulcey	0	105	105	47.0	45.0	47.0
Ahlexis	0	14	14	18.0	16.0	18.0
Elvi	5	103	108	93.5	15.0	97.25
Zarien	6	0	6	15.0	15.0	15.0
Detavious	68	0	68	19.0	17.0	22.0
Elva	715	25099	25814	61.0	46.0	73.0
Peterson	533	0	533	28.0	22.0	37.0
Jazmun	0	7	7	23.0	23.0	23.0
Elve	16	28	44	92.5	84.0	96.75
Marialaura	0	7	7	18.0	18.0	18.0
Bryttni	0	57	57	24.0	22.0	26.0
Brentan	11	0	11	18.0	18.0	29.0
Dwanye	42	0	42	37.0	28.0	40.25
Centwane	5	0	5	35.0	35.0	35.0
Justinryan	23	0	23	17.0	16.5	19.0
Luisandro	5	0	5	18.0	18.0	18.0
Inanna	0	13	13	15.0	15.0	17.0
Renatta	0	186	186	35.0	33.0	44.0
Valjean	39	425	464	64.0	58.0	74.0
Jemell	124	0	124	29.0	24.0	33.0
Shaurya	5	0	5	15.0	15.0	15.0
Shandolyn	0	40	40	36.0	35.0	42.0
Jeyson	93	0	93	17.0	16.0	20.0
Youel	5	0	5	83.0	83.0	83.0
Nikalette	0	6	6	22.0	22.0	22.0
Laris	10	0	10	72.0	72.0	78.0
Tylette	0	11	11	44.0	43.0	44.0
Venishia	0	6	6	33.0	33.0	33.0
Larin	58	68	126	31.0	28.0	33.25
Merrick	1600	114	1714	31.0	20.0	47.0
Sowmya	0	13	13	17.0	17.0	18.0
Margaruite	0	121	121	91.0	80.0	96.0
Qualisha	0	6	6	22.0	22.0	22.0
Larie	5	345	350	45.0	37.0	56.0
Leeyah	0	10	10	18.0	15.0	21.0
Shaquavia	0	95	95	21.0	19.0	24.0
Laria	0	99	99	28.0	23.0	34.0
Lakendra	0	2004	2004	27.0	23.0	31.0
Saryah	0	8	8	15.0	15.0	15.0
Ravyn	9	864	873	19.0	17.0	23.0
Geronima	0	5	5	100.0	100.0	100.0
Calida	0	36	36	33.5	33.0	36.0
Aqua	0	56	56	28.5	24.5	36.0
Geronimo	2049	0	2049	37.0	25.0	52.0
Grettel	0	23	23	21.0	16.0	21.5
Jerremy	357	0	357	30.0	24.0	37.0
Nitya	0	118	118	18.0	16.0	22.0
Machaela	0	247	247	18.0	16.0	20.0
Odeal	0	281	281	83.0	73.0	92.25
Terion	68	0	68	18.0	16.0	20.0
Yaretzy	0	22	22	16.0	15.0	16.0
Jatisha	0	5	5	22.0	22.0	22.0
Clennon	87	0	87	63.0	58.0	70.25
Kimbrly	0	44	44	45.0	41.0	47.0
Alizeh	0	12	12	15.0	15.0	16.0
Makiya	0	374	374	16.0	15.0	18.0
Caymen	87	0	87	18.0	16.0	20.0
Ambernicole	0	23	23	22.0	19.0	24.0
Azrael	28	0	28	17.0	15.0	19.0
Mareah	0	21	21	24.0	22.0	24.0
Muad	5	0	5	15.0	15.0	15.0
Verbal	0	49	49	96.5	94.75	98.25
Pouya	6	0	6	27.0	27.0	27.0
Audrea	0	1912	1912	38.0	29.0	46.0
Eulia	0	65	65	84.5	72.0	89.75
Audree	0	1227	1227	31.0	21.0	60.0
Eulie	55	0	55	75.0	72.0	88.0
Audrey	2628	191923	194551	52.0	29.0	67.0
Jenene	0	538	538	47.0	39.0	55.0
Leeasia	0	16	16	17.0	15.0	19.0
Glenwood	2219	0	2219	60.0	48.0	70.0
Carna	0	5	5	44.0	44.0	44.0
Jeronda	0	76	76	35.0	28.0	39.0
Jesseka	0	155	155	26.0	22.0	28.0
Vickye	0	187	187	60.0	54.0	63.0
Savvas	34	0	34	26.0	25.0	29.0
Eulis	591	0	591	70.0	62.0	80.0
Sharmarke	11	0	11	15.0	15.0	17.0
Ilia	18	449	467	34.0	24.0	42.0
Whitnei	0	31	31	27.0	24.0	28.5
Laneva	0	5	5	55.0	55.0	55.0
Jacynth	0	5	5	38.0	38.0	38.0
Niclaus	5	0	5	15.0	15.0	15.0
Erikka	0	894	894	28.0	23.0	36.0
Charlyn	0	1640	1640	50.0	35.0	63.0
Willma	0	648	648	72.0	64.0	81.0
Ketrick	74	0	74	26.0	19.0	36.0
Dnaja	0	10	10	15.5	15.0	16.0
Kenyarda	0	16	16	31.0	30.0	37.0
Charlye	0	114	114	34.0	26.0	68.0
Aquille	17	0	17	22.0	20.0	22.0
Colbie	123	232	355	21.0	17.0	24.0
Joiya	0	20	20	17.5	16.5	18.5
Siddarth	47	0	47	17.0	16.0	18.0
Elmont	10	0	10	94.5	93.25	95.75
Raeburn	42	0	42	85.0	78.0	93.75
Dinnah	0	5	5	59.0	59.0	59.0
Aretina	0	34	34	43.0	40.0	43.0
Lyndol	99	12	111	72.0	65.0	76.5
Lyndon	7015	51	7066	50.0	29.0	56.0
Parry	508	0	508	50.0	40.0	58.0
Verald	7	0	7	93.0	93.0	93.0
Morganna	0	63	63	23.0	17.0	26.0
Janiecia	0	11	11	20.0	17.0	20.0
Lilette	0	7	7	61.0	61.0	61.0
Elmond	182	0	182	79.0	70.0	92.0
Hadiyyah	0	22	22	19.0	18.0	19.0
Raistlin	149	0	149	18.0	16.0	20.0
Taianna	0	5	5	16.0	16.0	16.0
Clarabelle	0	1320	1320	83.0	78.0	85.0
Selwyn	1268	10	1278	47.0	31.0	56.0
Andora	0	108	108	49.0	45.0	52.0
Devarian	5	0	5	38.0	38.0	38.0
Ector	636	0	636	35.0	24.0	50.0
Jessieca	0	115	115	27.0	23.0	31.0
Kiarah	0	402	402	18.0	16.0	21.0
Deashley	0	24	24	23.5	23.0	24.0
Gwendolyn	333	107061	107394	58.0	49.0	65.0
Rajbir	13	0	13	23.0	20.0	23.0
Eleazar	2781	7	2788	29.0	21.0	42.0
Geroldine	0	79	79	75.0	68.0	83.5
Shawnna	0	2650	2650	36.0	28.0	42.0
Tasheona	0	6	6	16.0	16.0	16.0
Koni	0	282	282	51.0	47.75	55.0
Ihuoma	0	5	5	34.0	34.0	34.0
Kikue	0	290	290	92.0	87.0	96.0
Printice	59	0	59	34.0	28.0	35.0
Kono	6	0	6	43.0	43.0	43.0
Kona	23	40	63	35.0	22.0	38.0
Glenys	0	554	554	67.0	58.0	75.0
Emina	0	122	122	18.0	16.0	19.0
Joncarlo	68	0	68	18.0	16.0	20.0
Kong	861	0	861	24.0	21.0	29.0
Rahshon	12	0	12	38.0	35.0	38.0
Chameka	0	193	193	34.0	29.0	37.0
Dionisios	72	0	72	34.0	28.0	37.0
Siddhant	18	0	18	15.5	15.0	16.0
Trinna	0	134	134	47.0	41.0	53.0
Ogle	108	10	118	93.0	83.0	97.0
Syanne	0	82	82	16.0	16.0	17.0
Flabio	31	0	31	19.0	17.0	20.0
Olaniyan	6	0	6	41.0	41.0	41.0
Syanna	0	21	21	16.0	16.0	16.0
Trevez	6	0	6	20.0	20.0	20.0
Izael	26	0	26	17.0	16.0	19.0
Shalimar	5	529	534	31.0	23.0	38.0
Jonathin	55	0	55	22.0	17.0	26.0
Hubbie	0	5	5	81.0	81.0	81.0
Masani	0	5	5	16.0	16.0	16.0
Bryaunna	0	6	6	16.0	16.0	16.0
Umaya	0	5	5	15.0	15.0	15.0
Seledonio	21	0	21	91.0	90.0	92.0
Saliha	0	25	25	22.0	20.0	27.0
Gehrig	181	0	181	18.0	16.0	20.0
Ettore	374	0	374	74.0	53.0	85.0
Sholonda	0	118	118	39.0	36.0	42.0
Durell	1474	0	1474	30.0	27.0	38.0
Rekesha	0	17	17	33.0	32.0	35.0
Tyshiem	5	0	5	16.0	16.0	16.0
Irelynd	0	11	11	15.0	15.0	16.0
Masha	0	194	194	28.0	20.0	37.0
Antoneo	28	0	28	19.0	18.0	24.0
Quason	23	0	23	18.0	15.0	24.0
Brendell	5	19	24	61.0	60.0	61.75
Camas	0	17	17	36.0	16.0	41.0
Harlon	1594	0	1594	59.0	47.0	70.25
Aquaisha	0	5	5	20.0	20.0	20.0
Ravena	0	10	10	47.0	36.0	58.0
Dontavion	12	0	12	18.0	15.0	18.0
Harlod	5	0	5	88.0	88.0	88.0
Ravene	0	13	13	21.0	21.0	24.0
Merelin	0	6	6	16.0	16.0	16.0
Jakobie	51	0	51	16.0	15.0	17.0
Maryella	0	326	326	70.0	61.0	79.0
Daleesa	0	9	9	27.0	27.0	27.0
Sophea	5	68	73	28.0	26.0	31.0
Charrissa	0	30	30	38.0	35.0	41.0
Klinton	529	0	529	31.0	25.0	37.0
Viviann	0	102	102	20.5	17.0	55.0
Sophee	0	10	10	16.0	15.0	17.0
Harlow	1379	0	1379	67.0	57.5	75.0
Rondol	5	0	5	61.0	61.0	61.0
Ricquel	0	123	123	23.0	18.0	27.0
Lornalee	0	5	5	77.0	77.0	77.0
Camar	8	0	8	15.0	15.0	15.0
Frampton	5	0	5	97.0	97.0	97.0
Hakimah	0	10	10	34.5	33.0	36.0
Floydia	0	6	6	83.0	83.0	83.0
Hlee	0	96	96	23.5	20.0	26.0
Kaniya	0	225	225	17.0	15.0	19.0
Evynn	0	22	22	17.0	15.5	18.0
Kaylynn	0	3495	3495	21.0	17.0	25.0
Tariyah	0	5	5	15.0	15.0	15.0
Kaylyne	0	33	33	19.0	17.0	25.0
Daydra	0	18	18	38.0	29.75	45.0
Arnol	46	0	46	20.0	19.0	22.0
Arnon	5	0	5	21.0	21.0	21.0
Casundra	0	30	30	45.0	37.0	46.0
Melondy	0	146	146	38.0	30.25	44.0
Khyree	244	5	249	18.0	16.0	21.0
Alexondria	0	17	17	18.0	15.0	19.0
Jaelin	388	248	636	17.0	16.0	19.0
Billiejean	0	174	174	30.5	25.0	37.0
Taziah	0	5	5	17.0	17.0	17.0
Belarmino	12	0	12	91.5	91.25	91.75
Chenoa	0	1173	1173	30.0	21.0	37.0
Timouthy	76	0	76	56.0	53.0	58.0
Moneika	0	6	6	30.0	30.0	30.0
Judette	0	6	6	54.0	54.0	54.0
Sarahanne	0	213	213	24.0	20.0	29.0
Avni	0	203	203	23.0	18.0	30.0
Melica	0	27	27	39.0	25.0	40.0
Jaeli	0	5	5	15.0	15.0	15.0
Keilah	0	612	612	22.0	18.0	26.0
Trevahn	18	0	18	20.0	18.5	20.0
Jaela	0	462	462	17.0	16.0	20.0
Dimple	0	2292	2292	65.0	44.0	77.0
Dorethy	0	98	98	89.5	84.25	94.25
Carlosjavier	5	0	5	17.0	17.0	17.0
Gaberial	115	16	131	19.0	16.0	32.0
Janieya	0	5	5	15.0	15.0	15.0
Kristopfer	5	0	5	32.0	32.0	32.0
Doretha	0	8468	8468	60.0	52.0	70.0
Jeraldene	0	45	45	72.0	69.0	73.0
Patresa	0	26	26	54.0	47.0	55.0
Brawley	6	0	6	17.0	17.0	17.0
Dejontae	5	0	5	16.0	16.0	16.0
Beauty	0	379	379	69.0	62.0	79.0
Genavieve	0	134	134	19.0	16.0	23.0
Teodulo	48	0	48	27.0	25.0	30.0
Shadai	0	183	183	22.0	18.5	25.0
Hersch	7	0	7	17.0	17.0	17.0
Brejon	5	0	5	19.0	19.0	19.0
Shadan	0	5	5	21.0	21.0	21.0
Kheli	0	5	5	36.0	36.0	36.0
Keshundra	0	13	13	18.0	18.0	19.0
Thurley	0	75	75	97.5	84.5	101.25
Jaydee	173	134	307	27.0	20.0	37.0
Shaday	0	253	253	25.0	21.0	28.0
Deett	0	6	6	62.0	62.0	62.0
Elizette	0	30	30	22.0	18.5	24.0
Yasmene	0	50	50	18.0	16.0	20.0
Zahraa	0	148	148	18.0	16.0	20.0
Leeor	10	15	25	23.0	22.0	24.0
Syedah	0	5	5	18.0	18.0	18.0
Badr	11	0	11	16.0	16.0	18.0
Laquicha	0	5	5	36.0	36.0	36.0
Marvette	0	326	326	45.0	38.0	51.0
Inetta	0	371	371	60.0	54.0	69.0
Dushaun	61	0	61	32.0	27.0	36.0
Marvetta	0	298	298	52.0	44.0	58.0
Inette	0	69	69	52.0	49.0	56.0
Gleda	0	46	46	64.5	62.0	66.0
Dayron	147	0	147	21.0	17.0	25.0
Jozett	0	5	5	47.0	47.0	47.0
Erselle	0	6	6	93.0	93.0	93.0
Rosemond	18	468	486	77.0	66.0	85.0
Danarius	65	0	65	20.0	16.0	23.0
Zak	676	0	676	26.0	21.0	35.0
Ardys	5	944	949	75.0	69.0	82.0
Celise	0	55	55	27.0	19.0	31.0
Yukio	431	0	431	84.5	82.0	91.25
Celisa	0	310	310	41.0	30.0	50.0
Timberlee	0	21	21	20.0	18.0	21.0
Yukia	0	17	17	38.0	36.0	39.0
Spiridoula	0	5	5	32.0	32.0	32.0
Yukie	0	243	243	89.0	84.5	94.5
Cordarious	104	0	104	23.0	20.0	25.0
Rodrick	7505	5	7510	37.0	28.0	46.0
Lechia	0	34	34	54.0	53.0	55.0
Rodrico	55	0	55	35.0	26.0	37.0
Hadiya	0	298	298	19.0	17.0	23.0
Deashia	0	135	135	18.0	16.0	21.0
Rodrica	0	13	13	25.0	25.0	26.0
Ardyn	0	10	10	16.5	15.0	18.0
Maudean	0	144	144	82.0	75.0	86.25
Bente	0	10	10	52.0	50.0	54.0
Saki	0	143	143	20.0	18.0	24.0
Yavanna	0	5	5	33.0	33.0	33.0
Ronisha	0	1271	1271	24.0	21.0	30.0
Josilynn	0	25	25	18.0	16.0	18.0
Osmani	14	0	14	17.0	16.0	17.0
Laesha	0	28	28	27.0	21.0	30.0
Noralie	0	5	5	75.0	75.0	75.0
Content	0	5	5	53.0	53.0	53.0
Achille	331	0	331	69.0	44.0	84.0
Franchelle	0	102	102	44.0	29.0	47.0
Suzonne	0	40	40	53.0	50.0	55.0
Chandley	0	11	11	15.0	15.0	17.0
Harison	25	0	25	20.0	16.0	25.0
Alsie	0	122	122	90.5	85.0	96.5
Jacinto	2255	0	2255	39.0	26.0	54.0
Jacinth	5	12	17	16.0	16.0	26.0
Chandler	18741	5083	23824	19.0	17.0	22.0
Zenda	0	324	324	54.0	42.0	61.0
Shadiya	0	13	13	17.0	17.0	23.0
Achintya	5	0	5	15.0	15.0	15.0
Saharra	0	30	30	18.0	17.0	18.0
Esmee	0	5	5	15.0	15.0	15.0
Tiemeyer	15	0	15	34.0	31.0	34.0
Maisha	0	1426	1426	36.0	27.0	40.0
Nikalus	17	0	17	16.0	15.0	19.0
Srivatsan	5	0	5	16.0	16.0	16.0
Jemika	0	44	44	31.0	22.0	33.0
Krysha	0	6	6	28.0	28.0	28.0
Harshini	0	12	12	15.0	15.0	15.0
Jefri	5	0	5	16.0	16.0	16.0
Finneas	5	0	5	15.0	15.0	15.0
Fionnuala	0	15	15	20.0	16.0	30.0
Esmer	0	21	21	94.5	92.75	95.5
Traiveon	5	0	5	20.0	20.0	20.0
Ashantis	0	5	5	22.0	22.0	22.0
Jamaris	198	32	230	24.0	19.0	27.0
Asja	0	198	198	20.0	17.0	24.0
Toyota	0	6	6	45.0	45.0	45.0
Naajia	0	10	10	21.0	19.0	23.0
Siddhi	0	10	10	16.0	16.0	16.0
Tumekia	0	5	5	40.0	40.0	40.0
Ashantia	0	29	29	26.0	23.0	35.0
Carlotta	0	5729	5729	55.0	43.0	65.0
Eta	0	5	5	93.0	93.0	93.0
Lashaunda	0	1410	1410	34.0	29.0	38.0
Arnitra	0	97	97	39.0	37.0	40.0
Carlotte	0	16	16	52.0	42.0	55.0
Jamaria	19	194	213	18.0	16.0	20.0
Jamarie	79	0	79	17.0	16.0	19.5
Wilmajean	0	6	6	90.0	90.0	90.0
Marthel	0	17	17	81.0	76.0	83.0
Tevon	649	0	649	21.0	18.0	23.0
Kristne	0	11	11	34.0	29.0	34.0
Eraina	0	293	293	45.0	37.0	54.0
Celsea	0	19	19	19.0	17.0	22.0
Kristna	0	10	10	38.0	33.0	43.0
Eraine	0	5	5	92.0	92.0	92.0
Ii	5	0	5	22.0	22.0	22.0
Sandricka	0	5	5	32.0	32.0	32.0
Alette	0	12	12	53.0	16.0	53.0
Io	0	5	5	15.0	15.0	15.0
In	5	16	21	57.0	33.0	59.0
Ia	0	129	129	25.0	22.0	29.0
Hildred	420	1952	2372	75.0	67.0	83.0
Marther	0	6	6	98.0	98.0	98.0
Finnbar	8	0	8	15.0	15.0	15.0
Tshaka	12	0	12	42.0	40.0	44.0
Jezelle	0	29	29	20.0	18.0	21.0
Paulita	0	971	971	52.0	40.0	65.0
Seandouglas	5	0	5	23.0	23.0	23.0
Tiannah	0	49	49	17.0	16.0	19.0
Aletta	0	779	779	56.0	42.0	69.25
Woodland	10	0	10	95.0	94.5	95.5
Jalesse	0	5	5	26.0	26.0	26.0
Talissia	0	5	5	22.0	22.0	22.0
Elyan	9	0	9	15.0	15.0	15.0
Wynogene	0	6	6	95.0	95.0	95.0
Gailord	6	0	6	80.0	80.0	80.0
Elloise	0	198	198	81.0	69.0	87.0
Jaliene	0	6	6	15.0	15.0	15.0
Alique	5	0	5	17.0	17.0	17.0
Jeth	8	0	8	49.0	49.0	49.0
Jalessa	0	593	593	25.0	23.0	27.0
Jabaree	36	0	36	20.0	18.0	22.0
Torin	1551	36	1587	24.0	20.0	37.0
Sheala	0	177	177	24.0	19.0	28.0
Louelle	0	12	12	93.0	90.5	95.5
Lachaka	0	24	24	35.0	34.75	39.0
Nataisha	0	49	49	27.0	22.0	34.0
Trishawn	0	12	12	38.5	37.0	40.0
Louella	0	10697	10697	68.0	58.0	76.0
Vivek	1035	0	1035	25.0	19.25	33.0
Shealy	0	5	5	23.0	23.0	23.0
Elishia	0	546	546	32.0	26.0	37.0
Kirkwood	35	0	35	65.0	57.0	67.5
Jarod	9397	5	9402	26.0	17.0	33.0
Bertel	115	0	115	86.0	76.0	96.25
Calijah	7	0	7	15.0	15.0	15.0
Berten	11	0	11	74.0	71.0	74.0
Wavely	31	0	31	78.0	66.0	86.0
Changa	27	0	27	41.0	37.0	43.0
Derice	18	0	18	21.0	20.0	21.0
Tokina	0	5	5	32.0	32.0	32.0
Shayron	5	11	16	30.0	20.0	70.0
Camy	0	157	157	40.0	28.75	47.0
Caprial	0	12	12	19.0	16.0	19.0
Sheneshia	0	5	5	38.0	38.0	38.0
Ranzy	5	0	5	56.0	56.0	56.0
Hisela	0	5	5	20.0	20.0	20.0
Angelmarie	0	67	67	18.0	15.5	20.0
Nathanuel	94	0	94	19.0	17.0	23.0
Solomon	19424	11	19435	33.0	22.0	52.0
Mergim	25	0	25	20.0	15.0	23.0
Shelton	10259	143	10402	42.0	28.0	56.0
Dajshia	0	5	5	19.0	19.0	19.0
Cama	0	5	5	45.0	45.0	45.0
Aayush	56	0	56	16.0	15.0	17.0
Hason	166	0	166	34.0	25.0	39.0
Elmi	0	5	5	98.0	98.0	98.0
Alyvia	0	323	323	17.0	15.0	20.0
Bridgitt	0	150	150	48.0	42.0	52.0
Sultana	0	139	139	30.0	22.0	36.0
Pio	163	0	163	39.0	20.0	54.0
Grasha	0	5	5	46.0	46.0	46.0
Pia	0	1943	1943	40.0	30.0	49.0
Salathia	0	10	10	39.0	36.0	42.0
Jameliah	0	23	23	23.0	22.0	23.0
Bryen	248	0	248	26.0	19.0	37.0
Voilet	0	33	33	95.0	91.0	96.0
Lorine	12	8304	8316	67.0	54.0	77.0
Anhthu	0	92	92	24.0	20.0	27.0
Loring	1237	22	1259	59.0	49.0	69.0
Lorina	0	1620	1620	43.0	31.0	55.0
Kirwin	5	0	5	57.0	57.0	57.0
Gleneva	0	38	38	73.0	58.0	91.25
Francess	0	150	150	74.0	35.0	86.0
Larris	27	0	27	63.0	59.0	67.75
Chapin	179	40	219	23.0	19.0	30.0
Dajonique	0	6	6	20.0	20.0	20.0
Larhonda	0	2496	2496	39.0	30.0	45.0
Shown	75	6	81	43.0	39.0	45.0
Larrie	927	339	1266	62.0	51.0	70.0
Majida	0	5	5	38.0	38.0	38.0
Francesc	5	19	24	26.0	26.0	26.0
Francese	0	22	22	93.5	92.5	95.25
Ayzha	0	23	23	19.0	17.5	19.5
Rolfe	543	0	543	62.0	56.0	70.0
Hassell	321	0	321	68.5	62.0	79.0
Khania	0	6	6	15.0	15.0	15.0
Osiel	655	0	655	22.0	18.0	29.0
Paddy	70	248	318	68.0	61.0	78.0
Kylle	70	5	75	23.0	21.0	26.0
Chelesea	0	66	66	23.0	22.0	25.0
Brentwood	5	0	5	45.0	45.0	45.0
Catheline	0	92	92	59.0	27.0	63.0
Purnima	0	5	5	17.0	17.0	17.0
Ceddrick	47	0	47	36.0	30.0	39.0
Labarbara	0	40	40	44.0	30.25	61.0
Dasha	0	1704	1704	22.0	18.0	30.0
Eugean	178	0	178	74.0	69.0	83.25
Mathu	5	0	5	22.0	22.0	22.0
Anysa	0	71	71	19.0	16.0	20.0
Orien	318	5	323	53.0	19.5	75.0
Collete	0	10	10	25.5	22.0	29.0
Oriel	45	103	148	25.5	22.0	29.0
Vlada	0	5	5	16.0	16.0	16.0
Erynne	0	132	132	24.0	18.0	29.0
Asucena	0	226	226	23.5	19.0	34.0
Zaylie	0	13	13	15.0	15.0	17.0
Falin	0	48	48	32.0	30.5	33.0
Makiba	0	42	42	41.0	40.0	42.0
Uniquea	0	19	19	23.0	22.0	24.0
Velmar	22	49	71	92.0	88.0	95.0
Kadejiah	0	7	7	21.0	21.0	21.0
Collett	0	41	41	44.0	33.0	50.0
Kenslie	0	7	7	15.0	15.0	15.0
Misao	0	320	320	92.0	88.0	97.0
Elvenia	0	116	116	70.5	64.0	80.75
Madora	0	328	328	71.5	61.0	82.25
Marijon	0	6	6	74.0	74.0	74.0
Misae	0	18	18	94.0	93.5	95.0
Kelci	0	1632	1632	22.0	19.0	25.0
Raoof	5	0	5	38.0	38.0	38.0
Dianely	0	5	5	17.0	17.0	17.0
Croix	86	0	86	18.5	16.0	23.0
Dyeisha	0	26	26	23.0	20.0	24.0
Monzell	0	5	5	90.0	90.0	90.0
Isahia	35	0	35	17.0	16.0	18.0
Tyreck	54	0	54	16.0	15.0	17.0
Blanche	155	57723	57878	71.0	61.0	82.0
Grainger	6	0	6	16.0	16.0	16.0
Shanicqua	0	75	75	24.0	23.0	25.0
Umesh	5	0	5	27.0	27.0	27.0
Blancha	0	5	5	95.0	95.0	95.0
Tamare	0	10	10	24.5	19.0	30.0
Shelbra	0	5	5	44.0	44.0	44.0
Chrisoula	0	91	91	33.0	26.5	36.0
Nubian	0	12	12	15.5	15.0	16.0
Alante	326	87	413	21.0	18.0	23.0
Dairl	50	0	50	66.5	62.0	72.5
Dairo	5	0	5	22.0	22.0	22.0
Hanalei	0	7	7	15.0	15.0	15.0
Tyreco	5	0	5	20.0	20.0	20.0
Daire	12	0	12	21.0	19.0	23.0
Zamaya	0	16	16	15.5	15.0	16.0
Delino	7	0	7	23.0	23.0	23.0
Hesta	0	26	26	88.5	87.75	90.5
Herdis	13	0	13	69.0	69.0	80.25
Keauna	0	209	209	20.0	18.0	23.0
Dontell	161	0	161	24.0	20.0	28.0
Winnette	0	23	23	60.0	52.0	66.0
Thelisa	0	5	5	48.0	48.0	48.0
Raquon	65	0	65	18.0	17.0	19.0
Philisha	0	109	109	26.0	24.0	37.0
Delina	0	1021	1021	40.0	28.0	51.0
Bamidele	21	0	21	34.0	34.0	37.0
Armetha	0	34	34	83.0	79.0	90.25
Jamin	2054	133	2187	32.0	24.0	37.0
Ansh	33	0	33	16.0	15.0	16.0
Jamil	4569	238	4807	28.0	21.0	35.0
Lakeema	0	35	35	25.0	23.0	32.0
Jamik	5	0	5	18.0	18.0	18.0
Taila	0	117	117	20.0	17.0	23.0
Jamii	0	5	5	32.0	32.0	32.0
